gpfs1/home/kwilliams/GOLDN/GOLDN_followup_FF_study/Jurkat_ATAC_seq_3L_wX100sortedBAM/Jurkat_3L_X100_FF_merged, 6196395996, 302239444289854.0
gpfs1/home/kwilliams/GOLDN/GOLDN_JFF3/SL83322, 6699317976, 316306463332465.25
gpfs1/home/kwilliams/GOLDN/GOLDN_JFF3/SL83320, 8022286061, 316298972782845.25
gpfs1/home/kwilliams/GOLDN/GOLDN_JFF3/DiNuP_results, 8762713, 322794195038248.0
gpfs1/home/kwilliams/GOLDN/GOLDN_JFF3/DiNuP_log_files, 21775, 323186009196329.3
gpfs1/home/kwilliams/GOLDN/GOLDN_JFF3D_pipeline_v2.0/SL83319/SL83319_zinba_files, 120633209, 341013715158211.4
gpfs1/home/kwilliams/GOLDN/GOLDN_RNASEQ/HTSeq-count_100614, 0, 308103894816982.0
gpfs1/home/kwilliams/GOLDN/GOLDN_analysis_TG_BMI_cat, 7140802560, 289529196260787.0
gpfs1/home/kwilliams/TATRC_IVPB2_RNAseq_2012/HTSeq-count_IVPB2_031813, 5207828679, 259269364600737.0
gpfs1/home/kwilliams/Zebrafish_Exome_Project/Zv9/1140SL0008-C70M/1140SL0008_080111_gatk/script, 1546, 207687957657723.0
gpfs1/home/kwilliams/Zebrafish_Exome_Project/Zv9/1140SL0012-C234M/1140SL0012_080111_gatk, 65536, 383326617577880.0
gpfs1/home/kwilliams/Zebrafish_Exome_Project/Zv9/1140SL0012-C234M/1140SL0012_gatk, 65536, 383326617594200.0
gpfs1/home/kwilliams/software, 706042, 363649907909671.25
gpfs1/home/kwilliams/ATAC_seq_example_data, 167617600661, 289397237974295.75
gpfs1/home/kwilliams/TATRC_ADR, 33794907828, 214077504368505.94
gpfs1/home/kwilliams/SL_cmd_files, 7701410, 214003335399253.0
gpfs1/home/kwilliams/BK_ATAC_seq/BK_ATAC_seq_1L/SL49777, 221242724, 289814582490707.94
gpfs1/home/kwilliams/BK_ATAC_seq/BK_ATAC_seq_1L/SL49780, 422516443, 289819115002849.1
gpfs1/home/kwilliams/BK_ATAC_seq/BK_ATAC_seq_1L/SL49779, 123386377, 290742461709515.6
gpfs1/home/kwilliams/BK_ATAC_seq/BK_ATAC_seq_1L/SL49778, 233574494, 290101712051821.0
gpfs1/home/kwilliams/BK_ATAC_seq/BK_ATAC_seq_1L/SL49782, 140106847, 289821692425255.75
gpfs1/home/kwilliams/BK_ATAC_seq/BK_ATAC_seq_3L/SL49781, 666752614, 331184365813529.0
gpfs1/home/kwilliams/BK_ATAC_seq/BK_ATAC_seq_3L/SL49782, 175794270, 329951856002635.0
gpfs1/home/kwilliams/Weinmann_ATACseq/Tbetko_Th1_Low_UN_Rep3/Tbetko_Th1_Low_UN_Rep3_zinba_files, 44256564, 338390912372524.0
gpfs1/home/kwilliams/ATAC_seq_ATAC_DNaseATAC_compiled_datasets/HepG2_DNaseATAC_seq/HepG2_DNaseATAC_all_open_chromatin_reads_090115_ATAC_seq_pipeline_v2.0_complete_zinba_files, 142206973, 336887650951399.0
gpfs1/home/kwilliams/ATAC_seq_ATAC_DNaseATAC_compiled_datasets/Jurkat_DNaseATAC_seq/Jurkat_DNaseATAC_all_ATAC_seq_pipeline_v2.0_complete_080615_70percent_subsamp_possorted_paired_open_chromatin_012416_homer_tag_dir, 386767473, 349491306791173.0
gpfs1/home/kwilliams/ATAC_seq_ATAC_DNaseATAC_compiled_datasets/HepG2_ATAC_seq/HepG2_ATAC_nucleosomes_dir, 57794383, 335474343219074.44
gpfs1/home/kwilliams/TATRC_PBS_refseq, 40258027, 234691925982037.47
gpfs1/home/kwilliams/ATACseq_pipeline_doc_test_Feb2017/SL95878_test_021717/SL95878_read_1_fastq_val_1.fq_fastqc/Icons, 5923, 382822567964659.44
gpfs1/home/kwilliams/ATACseq_pipeline_doc_test_Feb2017/SL95878_test_021717/SL95878_read_1_fastq_val_1.fq_fastqc/Images, 286954, 382822567978905.75
gpfs1/home/kwilliams/ATACseq_pipeline_doc_test_Feb2017/SL95878_test_021717/SL95878_read_2_fastq_val_2.fq_fastqc/Icons, 5923, 382822583258838.5
gpfs1/home/kwilliams/ATACseq_pipeline_doc_test_Feb2017/SL95878_test_021717/SL95878_read_2_fastq_val_2.fq_fastqc/Images, 281476, 382822583271316.8
gpfs1/home/kwilliams/Scripts/Exome_analysis, 0, 203724660948385.0
gpfs1/home/kwilliams/TATRC_ABadultPBS/temp_SL26590/TopHat/logs, 2319650, 252977064705442.62
gpfs1/home/kwilliams/TATRC_ABadultPBS/temp_SL26590/TopHat/cufflinks_disc, 33230396, 252999872881275.5
gpfs1/home/kwilliams/TATRC_ABadultPBS/temp_SL26590/TopHat/cufflinks_quant, 104071245, 252990133299553.5
gpfs1/home/kwilliams/TATRC_ABadultPBS/SL26577, 4969026408, 253013957020912.88
gpfs1/home/kwilliams/TATRC_ABadultPBS/temp_SL26577/TopHat/logs, 714064, 252908816892812.06
gpfs1/home/kwilliams/TATRC_ABadultPBS/temp_SL26577/TopHat/cufflinks_disc, 67990195, 252926292033065.94
gpfs1/home/kwilliams/TATRC_ABadultPBS/temp_SL26577/TopHat/cufflinks_quant, 104073799, 252914661105160.25
gpfs1/home/kwilliams/TATRC_ABadultPBS/SL26590, 5383635513, 253642784390597.72
gpfs1/home/kwilliams/TATRC_ABadultPBS/temp_SL26589/TopHat/logs, 158, 252929224811087.0
gpfs1/home/kwilliams/TATRC_ABadultPBS/SL26575, 12149, 252781634935230.0
gpfs1/home/kwilliams/TATRC_ABadultPBS/temp_SL26575, 65536, 383326655851084.0
gpfs1/home/kwilliams/STDIN.o, 42218, 249191070736026.8
gpfs1/home/kwilliams/STDIN.e, 145428594, 238161026753442.62
gpfs1/home/kwilliams/ATAC_seq_power_calculations_data, 3207290344, 353615924259144.5
gpfs1/home/kwilliams/ATAC_seq_pipeline_test, 8, 327501747990624.0
gpfs1/home/kwilliams/Weaver_ATACseq/ATAC2_lib2_TF1_KO_Th17_36h, 692795159, 356698477941824.0
gpfs1/home/kwilliams/Weaver_ATACseq/ATAC2_lib1_WT_Th17_36h, 906729778, 356698468590233.5
gpfs1/home/kwilliams/Weaver_ATACseq/ATAC2_lib3_TF2_KO_Th17_36h/ATAC2_lib3_TF2_KO_Th17_36h_zinba_files, 256693952, 355345930838766.9
gpfs1/home/kwilliams/preseq_test_012016, 5417642716, 348864430290282.0
gpfs1/home/kwilliams/TATRC_BMC/poorQual_libraries, 24157, 206661710914006.0
gpfs1/home/kwilliams/TATRC_PBS/SL13046, 582413, 238887290973697.0
gpfs1/home/kwilliams/TATRC_PBS/SL13045, 8818517, 238887286324368.0
gpfs1/home/kwilliams/code/Pipeline/.git/objects/6a, 242, 227243755000000.0
gpfs1/home/kwilliams/code/Pipeline/.git/objects/24, 1799, 227383078687500.0
gpfs1/home/kwilliams/code/Pipeline/.git/objects/16, 189, 227243755000000.0
gpfs1/home/kwilliams/code/Pipeline/.git/objects/67, 669, 227243755000000.0
gpfs1/home/kwilliams/code/Pipeline/.git/objects/7a, 5512, 227198142375000.0
gpfs1/home/kwilliams/code/Pipeline/.git/objects/a8, 289, 227243756000000.0
gpfs1/home/kwilliams/code/Pipeline/.git/objects/92, 3668, 227678900905824.5
gpfs1/home/kwilliams/Annotation_files, 16024182, 236467897935703.0
gpfs1/home/kwilliams/TATRC_IVPB2/SJD, 602665, 214063672926174.0
gpfs1/home/kwilliams/TATRC_IVPB2/TU, 587840, 214064854176403.0
gpfs1/home/kwilliams/Talbot_Mar2010, 290830, 207166015728595.0
gpfs1/home/kwilliams/TATRC_TCT/RNA_pipe_output, 55608683, 219471707109620.0
gpfs1/home/kwilliams/ATAC_seq_pipeline/Earlier_and_draft_version_scripts, 3257, 321143775774543.0
gpfs1/home/nprasad/2555ACP/SL61331/tophat_out, 6453824, 333838325480092.0
gpfs1/home/nprasad/2555ACP/SL61333/tophat_out, 6966008, 333837940639436.0
gpfs1/home/nprasad/2555ACP/SL61334/tophat_out, 6007920, 333837773534737.0
gpfs1/home/nprasad/2555ACP/SL61335/tophat_out, 5590128, 333837620750730.0
gpfs1/home/nprasad/2555ACP/SL61336/tophat_out, 6444504, 333837301948207.0
gpfs1/home/nprasad/2555ACP/SL61336/bwa, 2116162864, 297421574444250.0
gpfs1/home/nprasad/2555ACP/SL61339/tophat_out, 5786816, 333836770936168.0
gpfs1/home/nprasad/2555ACP/SL61341/tophat_out, 6716696, 333836352171329.0
gpfs1/home/nprasad/2555ACP/SL61343/tophat_out, 6594320, 333835949529192.0
gpfs1/home/nprasad/2513KJ/SL61557/bwa, 3058623586, 297364572358131.0
gpfs1/home/nprasad/1228GM, 9339173040, 273905999699123.75
gpfs1/home/nprasad/DM2, 9242, 281057544016058.75
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/coverage_files/cnts_10M_dwnsmpl_merge_0bp_len_filt_row_means_ge_2, 707158, 366905803825059.8
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/coverage_files/cnts_10M_dwnsmpl_merge_10bp_len_filt_row_means_ge_2, 2154768, 366794069008653.5
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/coverage_files/cnts_10M_dwnsmpl_merge_100bp_len_filt_row_means_ge_2, 2337967, 366921708224022.06
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/coverage_files/cnts_10M_dwnsmpl_merge_0bp_all_row_means_ge_2, 1202178, 366773076302054.5
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/coverage_files/cov_dwnsmpl_10M_merge_50bp_all_reads/bed_coverage_logs.txt, 3524, 366912529569713.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/coverage_files/cnts_10M_dwnsmpl_merge_50bp_all_row_means_ge_2, 1613152, 366890209796775.9
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/coverage_files/cnts_10M_dwnsmpl_merge_10bp_all_row_means_ge_2, 6252318, 366793340427797.6
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/coverage_files/cnts_10M_dwnsmpl_merge_50bp_len_filt_row_means_ge_2, 859652, 366799450309888.6
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/coverage_files/cnts_10M_dwnsmpl_merge_100bp_all_row_means_ge_2, 2014526, 366921400705740.75
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/coverage_files/cov_dwnsmpl_10M_merge_100bp_len_filt_reads, 205337171, 366848349715092.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr1_173836812_173836884_grabbed_bams/indiv_bams, 944, 373499083487694.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr1_16840526_16840781_grabbed_bams/indiv_bams, 13458, 373485487867338.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr12_94934711_94934735_grabbed_bams/indiv_bams, 4892, 373482048977844.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr6_27499984_27500070_grabbed_bams/indiv_bams, 48544, 374467769578141.25
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr11_88619466_88619514_grabbed_bams/indiv_bams, 81403, 374792413365590.6
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr14_30486272_30486292_grabbed_bams/indiv_bams, 6523, 374796998280310.25
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr12_77994934_77994955_grabbed_bams/indiv_bams, 34803, 374797248516912.6
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr13_27334952_27334984_grabbed_bams/indiv_bams, 22798, 374796025303330.75
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr11_59327797_59327896_grabbed_bams/indiv_bams, 249881, 374790971519763.5
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr14_73429654_73429770_grabbed_bams/indiv_bams, 40723, 374791524150397.7
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr17_8022465_8022573_grabbed_bams/indiv_bams, 1974, 374791466906401.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr21_28456248_28456271_grabbed_bams/indiv_bams, 1976, 374791625136410.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr15_58830118_58830150_grabbed_bams/indiv_bams, 3635, 374792678630147.25
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr16_10854980_10855049_grabbed_bams/indiv_bams, 1980, 374791249732746.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr1_145395511_145395621_grabbed_bams/indiv_bams, 29951, 374795544033139.75
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr2_190618200_190618287_grabbed_bams/indiv_bams, 3654677, 373080644150951.4
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr19_20473383_20473422_grabbed_bams/indiv_bams, 1982, 373482238202103.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr1_41810651_41810702_grabbed_bams/indiv_bams, 5640, 378531313066429.56
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr22_43011249_43011407_grabbed_bams/indiv_bams, 33393, 373483416812815.6
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr7_35073031_35073058_grabbed_bams/indiv_bams, 3506, 373499102110362.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr4_176592847_176592874_grabbed_bams/indiv_bams, 727, 373499081008230.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr6_57441801_57441826_grabbed_bams/indiv_bams, 1979, 373478648827651.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr2_200648059_200648101_grabbed_bams/indiv_bams, 7037312, 373499057062685.1
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr18_43793350_43793388_grabbed_bams/indiv_bams, 6444889, 373487971738932.4
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr20_18309649_18309764_grabbed_bams/indiv_bams, 25042337, 373499398667694.94
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr9_79653339_79653362_grabbed_bams/indiv_bams, 571, 374797283198298.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr1_22441084_22441144_grabbed_bams/indiv_bams, 10776, 374797207618685.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr6_26312803_26312911_grabbed_bams/indiv_bams, 1977, 374792500375344.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr5_175499287_175499350_grabbed_bams/indiv_bams, 2015, 379637579469218.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr17_8129912_8130066_grabbed_bams/indiv_bams, 31839, 374797290362929.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr6_26327812_26327848_grabbed_bams/indiv_bams, 1977, 374792553769912.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr19_1603757_1603780_grabbed_bams/indiv_bams, 4645, 374796062295236.75
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chrX_64905749_64905818_grabbed_bams/indiv_bams, 784195, 373486495552753.06
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr6_80451635_80451678_grabbed_bams/indiv_bams, 5065304, 373486753906952.4
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr11_3685037_3685078_grabbed_bams/indiv_bams, 9630029, 373484986149702.06
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr17_38399527_38399578_grabbed_bams/indiv_bams, 658687, 373496126814761.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr11_116267318_116267340_grabbed_bams/indiv_bams, 26214, 373133674573854.56
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr7_149292287_149292382_grabbed_bams/indiv_bams, 304932, 374796039840988.56
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr7_149112207_149112301_grabbed_bams/indiv_bams, 772680, 374792991223495.5
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr8_11073887_11073942_grabbed_bams/indiv_bams, 2147, 374797266226831.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr7_149388259_149388354_grabbed_bams/indiv_bams, 12531, 374793380505165.25
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr7_149361908_149361984_grabbed_bams/indiv_bams, 145127, 374797300761441.94
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/R_analysis/cleaner_combined_WG_propor_miRNA_analysis/read_align_visuals/chr8_21553500_21553530_grabbed_bams/indiv_bams, 1979, 374792160305931.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/cnts_mismatch1_align_split_propor_assign_0bp_merge_row_means_ge_1, 17434317, 373404667589909.5
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/mismatch1_bams_k_aligns, 14107666010, 371615409275773.56
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/feature_visualization/query_results/chr11_116267318_116267340_grabbed_bams/indiv_bams, 56738, 373046133922737.9
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/cnts_perf_align_split_propor_assign_0bp_merge_row_means_ge_1, 436233, 371234935250124.06
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/cov_beds_mismatch1_split_propor_assign_0bp_merge/bed_coverage_logs.txt, 49697, 372443903529471.9
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/cov_beds_perf_align_split_propor_assign_0bp_merge/bed_coverage_logs.txt, 3713, 369852540345019.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/proportional_read_assign_work/merged_indiv_beds_0bp, 2236337, 368824684554199.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/cov_perf_aligns_no_ambig/merged_indiv_beds_0bp, 1812621, 367432260479546.25
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/cov_perf_aligns_no_ambig/cov_beds_perf_align_no_ambig_0bp_merge/bed_coverage_logs.txt, 1853, 367439013296358.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/cov_perf_aligns_no_ambig/cnts_perf_aligns_no_ambig_0bp_merge_all_row_means_ge_1, 202634, 367543869414035.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/bams_perfect_align_no_ambig_len_filt/read_len_filter_bam_logs, 8569, 367429917602968.4
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/cov_perf_aligns_no_ambig_no_len_filt/merged_indiv_beds_0bp, 4186743, 368028473312509.1
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/cov_perf_aligns_no_ambig_no_len_filt/merged_indiv_beds_10bp, 832699, 368028391815313.6
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/cov_perf_aligns_no_ambig_no_len_filt/cov_beds_perf_align_no_ambig_no_len_filt_10bp_merge/bed_coverage_logs.txt, 9406, 368030851002270.1
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/cov_perf_aligns_no_ambig_no_len_filt/cov_beds_perf_align_no_ambig_no_len_filt_0bp_merge/bed_coverage_logs.txt, 11267, 368030634057453.4
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/bams_perf_no_ambig_no_len_filt/read_len_filter_bam_logs, 11959, 368027201931586.06
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/merged_beds_10M_dwnsmpl_500bp, 11029850, 365762777832639.4
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/cov_perf_aligns_ambig_no_len_filt/cnts_perf_aligns_no_ambig_0bp_merge_all_row_means_ge_1, 288228, 368266317097282.25
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/cov_perf_aligns_ambig_no_len_filt/cnts_perf_aligns_no_ambig_5bp_merge_all_row_means_ge_1, 577139, 368211085701106.25
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/WG_align_counts/merged_beds_10M_dwnsmpl_50bp, 11671908, 365793670917128.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/raw_files_perfect_barcodes, 364525236, 357559351329747.0
gpfs1/home/broberts/CCMP2/ccmp2_final_analysis/deseq2_work/final_clean_analysis/best_reps_out_deseq2_resids, 4968963, 359484579198677.0
